##### bftga! (ode)  d4lorenz ::: Sat May  2 00:05:17 2015

#####                b               pm               pr                q                r
#####             2.67                5               10      5.329990234             4500
#
# sk  lk               q                r               x1               x2               x3               x4              wr1              wa1              wr2              wa2              wr3              wa3              wr4              wa4              tau  bftype
1430   2      6.430026855      7339.998047               0     -996.7626902      7465.522844       81.6703072    0.07410792197    0.07410792197     0.8574055924     0.9999980978     0.8574055924     0.9999980978     0.9999999709     0.9999999709     0.1709163644  bfnsa 0(D)
1431   2      6.430692139      7341.998047               0     -997.0475753      7467.495983      81.67916128    0.07413660786    0.07413660786     0.8574910681     0.9999992682     0.8574910681     0.9999992682     0.9999999595     0.9999999595     0.1708925983  bfnsa 0(D)
1432   2      6.431351318      7343.998047               0     -997.3314458      7469.466817      81.68792728    0.07416572601    0.07416572601      0.857573835     0.9999972398      0.857573835     0.9999972398     0.9999999831     0.9999999831       0.17086886  bfnsa 0(D)
1433   2      6.432016601      7345.998047               0      -997.618455      7471.444639      81.69695686    0.07419349866    0.07419349866     0.8576646731      1.000005059     0.8576646731      1.000005059      1.000000023      1.000000023     0.1708450772  bfnsa 0(D)
1434   2      6.432675781      7347.998047               0     -997.9002945      7473.410862      81.70554666    0.07422348339    0.07422348339      0.857742029     0.9999966457      0.857742029     0.9999966457      1.000000076      1.000000076     0.1708213936  bfnsa 0(D)
1435   2      6.433341064      7349.998047               0     -998.1873522      7475.388721      81.71457593    0.07425124301    0.07425124301     0.8578328689      1.000004644     0.8578328689      1.000004644     0.9999999016     0.9999999016     0.1707976293  bfnsa 0(D)
1436   2      6.434000244      7351.998047               0     -998.4692365      7477.354978      81.72316535    0.07428120112    0.07428120112     0.8579101931     0.9999963486     0.8579101931     0.9999963486       1.00000008       1.00000008     0.1707739653  bfnsa 0(D)
1437   2      6.434665527      7353.998047               0     -998.7563426      7479.332876       81.7321943    0.07430893377    0.07430893377      0.858000998      1.000004458      0.858000998      1.000004458      1.000000026      1.000000026     0.1707502199  bfnsa 0(D)
1438   2      6.435324707      7355.998047               0     -999.0382718      7481.299166      81.74078335    0.07433888085    0.07433888085      0.858078332     0.9999963558      0.858078332     0.9999963558     0.9999999575     0.9999999575     0.1707265744  bfnsa 0(D)
1439   2       6.43598999      7357.998047               0     -999.3254263      7483.277103      81.74981198    0.07436658665    0.07436658665     0.8581691022      1.000004577     0.8581691022      1.000004577      1.000000019      1.000000019     0.1707028482  bfnsa 0(D)
1440   2       6.43664917      7359.998047               0     -999.6074004      7485.243427      81.75840067    0.07439650841    0.07439650841     0.8582464081     0.9999965987     0.8582464081     0.9999965987      1.000000046      1.000000046     0.1706792214  bfnsa 0(D)
1441   2      6.437314453      7361.998047               0     -999.8946035      7487.221401      81.76742897    0.07442419516    0.07442419516     0.8583371646      1.000004969     0.8583371646      1.000004969      1.000000037      1.000000037     0.1706555144  bfnsa 0(D)
1442   2      6.437973633      7363.998047               0     -1000.176622      7489.187759       81.7760173    0.07445409993    0.07445409993     0.8584144647     0.9999971541     0.8584144647     0.9999971541     0.9999999585     0.9999999585     0.1706319063  bfnsa 0(D)
1443   2      6.438638916      7365.998047               0     -1000.463874      7491.165771      81.78504529    0.07448175983    0.07448175983     0.8585051867      1.000005635     0.8585051867      1.000005635      1.000000066      1.000000066     0.1706082181  bfnsa 0(D)
1444   2      6.439298096      7367.998047               0     -1000.745938      7493.132163      81.79363325    0.07451163988    0.07451163988     0.8585824605      0.999997947     0.8585824605      0.999997947      1.000000067      1.000000067      0.170584629  bfnsa 0(D)
1445   2      6.439951172      7369.998047               0     -1001.029066      7495.100899      81.80230899    0.07454106741    0.07454106741     0.8586624251     0.9999935985     0.8586624251     0.9999935985     0.9999999871     0.9999999871     0.1705610312  bfnsa 0(D)
1446   2      6.440622558      7371.998047               0     -1001.315347       7497.07664      81.81124852    0.07456914511    0.07456914511     0.8587504406     0.9999990574     0.8587504406     0.9999990574     0.9999999697     0.9999999697     0.1705373894  bfnsa 0(D)
1447   2      6.441275635      7373.998047               0     -1001.600608       7499.05007      81.82009989    0.07459765068    0.07459765068     0.8588357392      1.000001302     0.8588357392      1.000001302      1.000000111      1.000000111     0.1705137748  bfnsa 0(D)
1448   2      6.441934814      7375.998047               0      -1001.88485      7501.021188      81.82886311    0.07462660021    0.07462660021     0.8589183642      1.000000411     0.8589183642      1.000000411      1.000000032      1.000000032     0.1704901871  bfnsa 0(D)
1449   2      6.442600098      7377.998047               0     -1002.170158      7502.994655      81.83771416    0.07465509016    0.07465509016     0.8590036594      1.000002822     0.8590036594      1.000002822      1.000000027      1.000000027     0.1704665914  bfnsa 0(D)
1450   2      6.443259277      7379.998047               0     -1002.452357      7504.961148      81.84630102     0.0746849065     0.0746849065     0.8590808834     0.9999955622     0.8590808834     0.9999955622      1.000000022      1.000000022     0.1704430586  bfnsa 0(D)
1451   2       6.44392456      7381.998047               0     -1002.739802      7506.939313      81.85532775    0.07471248914    0.07471248914     0.8591715491       1.00000463     0.8591715491       1.00000463     0.9999998744     0.9999998744     0.1704194452  bfnsa 0(D)
1452   2       6.44458374      7383.998047               0     -1003.022045      7508.905839      81.86391425    0.07474227426    0.07474227426     0.8592487299     0.9999974647     0.8592487299     0.9999974647      1.000000102      1.000000102     0.1703959315  bfnsa 0(D)
1453   2      6.445236816      7385.998047               0     -1003.305356      7510.874714      81.87258858    0.07477161444    0.07477161444     0.8593286199     0.9999936703     0.8593286199     0.9999936703      1.000000056      1.000000056     0.1703724089  bfnsa 0(D)
1454   2      6.445908203      7387.998047               0     -1003.591827      7512.850603      81.88152681    0.07479960346    0.07479960346     0.8594165514     0.9999996642     0.8594165514     0.9999996642      1.000000067      1.000000067     0.1703488418  bfnsa 0(D)
1455   2      6.446561279      7389.998047               0     -1003.877277      7514.824179      81.89037686    0.07482802899    0.07482802899      0.859501791      1.000002489      0.859501791      1.000002489      1.000000043      1.000000043     0.1703253021  bfnsa 0(D)
1456   2      6.447220459      7391.998047               0     -1004.161704       7516.79544      81.89913871    0.07485689345    0.07485689345      0.859584346      1.000002157      0.859584346      1.000002157     0.9999999312     0.9999999312     0.1703017897  bfnsa 0(D)
1457   2      6.447885742      7393.998047               0     -1004.447201      7518.769053      81.90798843    0.07488528862    0.07488528862     0.8596695437      1.000005076     0.8596695437      1.000005076      1.000000111      1.000000111     0.1702782689  bfnsa 0(D)
1458   2      6.448544922      7395.998047               0     -1004.729579      7520.735681      81.91657385    0.07491502384    0.07491502384     0.8597467124     0.9999984006     0.8597467124     0.9999984006      1.000000001      1.000000001     0.1702548105  bfnsa 0(D)
1459   2      6.449197998      7397.998047               0     -1005.013026       7522.70466      81.92524714    0.07494429748    0.07494429748     0.8598265447     0.9999950141     0.8598265447     0.9999950141      1.000000003      1.000000003     0.1702313442  bfnsa 0(D)
1460   2      6.449857178      7399.998047               0     -1005.299641      7524.680661      81.93418441    0.07497221659    0.07497221659     0.8599144054       1.00000139     0.8599144054       1.00000139      1.000000116      1.000000116     0.1702078333  bfnsa 0(D)
1461   2      6.450522461      7401.998047               0     -1005.585232      7526.654346      81.94303347    0.07500058385    0.07500058385     0.8599996066      1.000004655     0.8599996066      1.000004655      0.999999927      0.999999927     0.1701843493  bfnsa 0(D)
1462   2      6.451181641      7403.998047               0       -1005.8677      7528.621042      81.95161818    0.07503026838    0.07503026838     0.8600767218     0.9999982229     0.8600767218     0.9999982229      1.000000006      1.000000006     0.1701609287  bfnsa 0(D)
1463   2      6.451834717      7405.998047               0     -1006.151238       7530.59009      81.96029077    0.07505949978    0.07505949978      0.860156522     0.9999951173      0.860156522     0.9999951173     0.9999999903     0.9999999903     0.1701374996  bfnsa 0(D)
1464   2      6.452493896      7407.998047               0     -1006.437949      7532.566166       81.9692274    0.07508737543    0.07508737543     0.8602443444      1.000001762     0.8602443444      1.000001762      1.000000096      1.000000096     0.1701140258  bfnsa 0(D)
1465   2       6.45315918      7409.998047               0     -1006.723634      7534.539924       81.9780758    0.07511569128    0.07511569128     0.8603294875       1.00000526     0.8603294875       1.00000526      1.000000095      1.000000095     0.1700905793  bfnsa 0(D)
1466   2      6.453818359      7411.998047               0     -1007.006191      7536.506688       81.9866598    0.07514533573    0.07514533573     0.8604065775     0.9999991199     0.8604065775     0.9999991199       1.00000011       1.00000011     0.1700671956  bfnsa 0(D)
1467   2      6.454471435      7413.998047               0     -1007.289821      7538.475805       81.9953317    0.07517452681    0.07517452681      0.860486351     0.9999963032      0.860486351     0.9999963032      1.000000031      1.000000031     0.1700438033  bfnsa 0(D)
