##### bfnsn! (ode)  BZlr ::: Sun Nov  3 12:16:58 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
 573   9     0.4437000977      0.689370605    -7.988917805                0     0.9986474368     0.9986474368      1.000000887      1.000000887    0.02926897514  bftga 0(D)
 574   9     0.4436000977     0.6893147118     -7.98877132                0     0.9987004154     0.9987004154      1.000001309      1.000001309    0.02927230972  bftga 0(D)
 575   9     0.4435000977     0.6892588214    -7.988624836                0     0.9987399236     0.9987399236      1.000002793      1.000002793    0.02927564459  bftga 0(D)
 576   9     0.4434000977     0.6892029336    -7.988478352                0     0.9987666639     0.9987666639      1.000004549      1.000004549    0.02927897974  bftga 0(D)
 577   9     0.4433000977     0.6891470487    -7.988331867                0     0.9987841614     0.9987841614      1.000002961      1.000002961    0.02928231516  bftga 0(D)
 578   9     0.4432000977     0.6890911664    -7.988185383                0     0.9987883831     0.9987883831      1.000001985      1.000001985    0.02928565085  bftga 0(D)
 579   9     0.4431000977     0.6890352869    -7.988038899                0     0.9987808297     0.9987808297      1.000000033      1.000000033    0.02928898679  bftga 0(D)
 580   9     0.4430000977     0.6889794101    -7.987892414                0     0.9987571719     0.9987571719      1.000001358      1.000001358    0.02929232298  bftga 0(D)
 581   9     0.4429000977      0.688923536     -7.98774593                0     0.9987210671     0.9987210671      1.000002207      1.000002207    0.02929565941  bftga 0(D)
 582   9     0.4428000977     0.6888676647    -7.987599445                0     0.9986725582     0.9986725582      1.000002454      1.000002454    0.02929899607  bftga 0(D)
 583   9     0.4427000977     0.6888117962    -7.987452961                0     0.9986130858     0.9986130858      1.000000566      1.000000566    0.02930233296  bftga 0(D)
 584   9     0.4426000977     0.6887559303    -7.987306477                0     0.9985384447     0.9985384447      1.000000672      1.000000672    0.02930567005  bftga 0(D)
 585   9     0.4425000977     0.6887000672    -7.987159992                0      0.998449726      0.998449726      1.000001591      1.000001591    0.02930900735  bftga 0(D)
 586   9     0.4424000977     0.6886442069    -7.987013508                0     0.9983498888     0.9983498888      1.000000269      1.000000269    0.02931234485  bftga 0(D)
 587  10     0.4423000977     0.6885883492    -7.986863972                0     0.9995699213     0.9995699213       1.00001834       1.00001834    0.02931584228  bftga 0(D)
 588   9     0.4422000977     0.6885324944    -7.986717487                0     0.9987815919     0.9987815919      1.000003824      1.000003824    0.02931910049  bftga 0(D)
 589   9     0.4421000977     0.6884766422    -7.986571003                0     0.9986438023     0.9986438023       1.00000155       1.00000155    0.02932243872  bftga 0(D)
 590   9     0.4420000977     0.6884207928    -7.986424519                0     0.9984891832     0.9984891832      1.000002407      1.000002407    0.02932577711  bftga 0(D)
 591   9     0.4419000977     0.6883649462    -7.986278034                0     0.9983212724     0.9983212724      1.000002762      1.000002762    0.02932911565  bftga 0(D)
 592  10     0.4418000977     0.6883091023    -7.986128498                0     0.9995134258     0.9995134258     0.9999989491     0.9999989491    0.02933261601  bftga 0(D)
 593   9     0.4417000977     0.6882532611    -7.985982014                0     0.9986312859     0.9986312859      1.000002432      1.000002432    0.02933587421  bftga 0(D)
 594   9     0.4416000977     0.6881974227    -7.985835529                0      0.998424243      0.998424243      1.000001697      1.000001697    0.02933921336  bftga 0(D)
 595  10     0.4415000977      0.688141587    -7.985685993                0     0.9995909013     0.9995909013     0.9999933078     0.9999933078    0.02934271545  bftga 0(D)
 596   9     0.4414000977     0.6880857541    -7.985539509                0     0.9986611207     0.9986611207     0.9999984701     0.9999984701    0.02934597362  bftga 0(D)
 597   9     0.4413000977     0.6880299239    -7.985393025                0     0.9984058139     0.9984058139      1.000004998      1.000004998    0.02934931328  bftga 0(D)
 598  10     0.4412000977     0.6879740965    -7.985243488                0     0.9995214281     0.9995214281      1.000016843      1.000016843    0.02935281706  bftga 0(D)
 599   9     0.4411000977     0.6879182718    -7.985097004                0      0.998564241      0.998564241      1.000002615      1.000002615     0.0293560751  bftga 0(D)
 600   9     0.4410000977     0.6878624499     -7.98495052                0      0.998274868      0.998274868      1.000001365      1.000001365     0.0293594152  bftga 0(D)
 601  10     0.4409000977     0.6878066307    -7.984800984                0      0.999370783      0.999370783      1.000001331      1.000001331    0.02936292059  bftga 0(D)
 602   9     0.4408000977     0.6877508143    -7.984654499                0     0.9983524421     0.9983524421      1.000000633      1.000000633    0.02936617842  bftga 0(D)
 603  10     0.4407000977     0.6876950006    -7.984504963                0     0.9994293037     0.9994293037     0.9999988231     0.9999988231    0.02936968489  bftga 0(D)
 604   9     0.4406000977     0.6876391897    -7.984358479                0     0.9983736965     0.9983736965      1.000003714      1.000003714     0.0293729426  bftga 0(D)
 605  10     0.4405000977     0.6875833815    -7.984208943                0     0.9994244926     0.9994244926      1.000006802      1.000006802    0.02937645014  bftga 0(D)
 606   9     0.4404000977     0.6875275761    -7.984062458                0     0.9983479846     0.9983479846      1.000000513      1.000000513    0.02937970769  bftga 0(D)
 607  10     0.4403000977     0.6874717734    -7.983912922                0     0.9993712225     0.9993712225       1.00000966       1.00000966    0.02938321626  bftga 0(D)
 608   9     0.4402000977     0.6874159735    -7.983766438                0     0.9982635004     0.9982635004      1.000002139      1.000002139    0.02938647361  bftga 0(D)
 609  10     0.4401000977     0.6873601763    -7.983616902                0     0.9992698521     0.9992698521       1.00000631       1.00000631    0.02938998319  bftga 0(D)
 610  10     0.4400000977     0.6873043819    -7.983467365                0     0.9995575873     0.9995575873      1.000004049      1.000004049    0.02939340912  bftga 0(D)
 611   9     0.4399000977     0.6872485903    -7.983320881                0     0.9983971065     0.9983971065      1.000000715      1.000000715    0.02939666622  bftga 0(D)
 612  10     0.4398000977     0.6871928014    -7.983171345                0     0.9993693512     0.9993693512      1.000006548      1.000006548    0.02940017732  bftga 0(D)
 613  10     0.4397000977     0.6871370152    -7.983021809                0     0.9996058399     0.9996058399      1.000017361      1.000017361    0.02940360416  bftga 0(D)
 614   9     0.4396000977     0.6870812319    -7.982875324                0     0.9984089722     0.9984089722      1.000000964      1.000000964     0.0294068609  bftga 0(D)
 615  10     0.4395000977     0.6870254513    -7.982725788                0     0.9993558067     0.9993558067     0.9999989675     0.9999989675    0.02941037347  bftga 0(D)
 616  10     0.4394000977     0.6869696734    -7.982576252                0     0.9995506826     0.9995506826      1.000012401      1.000012401    0.02941380113  bftga 0(D)
 617   9     0.4393000977     0.6869138983    -7.982429768                0     0.9982979244     0.9982979244      1.000001579      1.000001579    0.02941705743  bftga 0(D)
 618  10     0.4392000977      0.686858126    -7.982280232                0     0.9992018138     0.9992018138       1.00000851       1.00000851    0.02942057139  bftga 0(D)
 619  10     0.4391000977     0.6868023564    -7.982130695                0     0.9993707442     0.9993707442      1.000008051      1.000008051     0.0294239998  bftga 0(D)
 620  10     0.4390000977     0.6867465896    -7.981981159                0     0.9995315498     0.9995315498      1.000002885      1.000002885     0.0294274285  bftga 0(D)
 621   9     0.4389000977     0.6866908256    -7.981834675                0     0.9982036426     0.9982036426     0.9999992906     0.9999992906    0.02943068412  bftga 0(D)
 622  10     0.4388000977     0.6866350643    -7.981685139                0     0.9990680853     0.9990680853     0.9999997116     0.9999997116     0.0294341999  bftga 0(D)
 623  10     0.4387000977     0.6865793058    -7.981535603                0     0.9991788618     0.9991788618      1.000003644      1.000003644    0.02943762924  bftga 0(D)
 624  10     0.4386000977       0.68652355    -7.981386067                0     0.9992795391     0.9992795391      1.000004471      1.000004471    0.02944105884  bftga 0(D)
 625  10     0.4385000977     0.6864677971     -7.98123653                0     0.9993631781     0.9993631781      1.000009047      1.000009047     0.0294444887  bftga 0(D)
 626  10     0.4384000977     0.6864120468    -7.981086994                0     0.9994461257     0.9994461257      1.000000916      1.000000916     0.0294479188  bftga 0(D)
 627  10     0.4383000977     0.6863562994    -7.980937458                0     0.9995064519     0.9995064519      1.000001937      1.000001937    0.02945134914  bftga 0(D)
 628  10     0.4382000977     0.6863005547    -7.980787922                0     0.9995536197     0.9995536197      1.000002541      1.000002541     0.0294547797  bftga 0(D)
 629  10     0.4381000977     0.6862448128    -7.980638386                0     0.9995809444     0.9995809444      1.000009324      1.000009324    0.02945821048  bftga 0(D)
 630  10     0.4380000977     0.6861890737     -7.98048885                0     0.9996025429     0.9996025429      1.000008066      1.000008066    0.02946164147  bftga 0(D)
 631  10     0.4379000977     0.6861333373    -7.980339314                0     0.9996035706     0.9996035706      1.000013524      1.000013524    0.02946507266  bftga 0(D)
 632  10     0.4378000977     0.6860776037    -7.980189778                0     0.9996202178     0.9996202178     0.9999893913     0.9999893913    0.02946850404  bftga 0(D)
 633  10     0.4377000977     0.6860218729    -7.980040241                0     0.9995873336     0.9995873336      1.000000761      1.000000761     0.0294719356  bftga 0(D)
 634  10     0.4376000977     0.6859661449    -7.979890705                0     0.9995457698     0.9995457698      1.000006662      1.000006662    0.02947536733  bftga 0(D)
